codeUic,nomGare,nomCommune,voyageurs,annee
87141416,Baccarat,BACCARAT,145136,2015
87141416,Baccarat,BACCARAT,134114,2016
87141416,Baccarat,BACCARAT,129480,2017
87141416,Baccarat,BACCARAT,116842,2018
87141416,Baccarat,BACCARAT,128406,2019
87141416,Baccarat,BACCARAT,86853,2020
87141416,Baccarat,BACCARAT,101089,2021
87141416,Baccarat,BACCARAT,133263,2022
87141416,Baccarat,BACCARAT,141749,2023
87141416,Baccarat,BACCARAT,150440,2024
87141424,Bertrichamps,BERTRICHAMPS,5641,2015
87141424,Bertrichamps,BERTRICHAMPS,4560,2016
87141424,Bertrichamps,BERTRICHAMPS,3521,2017
87141424,Bertrichamps,BERTRICHAMPS,3502,2018
87141424,Bertrichamps,BERTRICHAMPS,3894,2019
87141424,Bertrichamps,BERTRICHAMPS,3434,2020
87141424,Bertrichamps,BERTRICHAMPS,3561,2021
87141424,Bertrichamps,BERTRICHAMPS,3487,2022
87141424,Bertrichamps,BERTRICHAMPS,5103,2023
87141424,Bertrichamps,BERTRICHAMPS,8497,2024
87141432,Thiaville,THIAVILLE-SUR-MEURTHE,1724,2015
87141432,Thiaville,THIAVILLE-SUR-MEURTHE,1957,2016
87141432,Thiaville,THIAVILLE-SUR-MEURTHE,3181,2017
87141432,Thiaville,THIAVILLE-SUR-MEURTHE,2262,2018
87141432,Thiaville,THIAVILLE-SUR-MEURTHE,923,2019
87141432,Thiaville,THIAVILLE-SUR-MEURTHE,246,2020
87141432,Thiaville,THIAVILLE-SUR-MEURTHE,734,2021
87141432,Thiaville,THIAVILLE-SUR-MEURTHE,665,2022
87141432,Thiaville,THIAVILLE-SUR-MEURTHE,1113,2023
87141432,Thiaville,THIAVILLE-SUR-MEURTHE,753,2024
87141473,Houdemont,HOUDEMONT,5255,2015
87141473,Houdemont,HOUDEMONT,4059,2016
87141473,Houdemont,HOUDEMONT,5519,2017
87141473,Houdemont,HOUDEMONT,6689,2018
87141473,Houdemont,HOUDEMONT,7963,2019
87141473,Houdemont,HOUDEMONT,6841,2020
87141473,Houdemont,HOUDEMONT,9155,2021
87141473,Houdemont,HOUDEMONT,11588,2022
87141473,Houdemont,HOUDEMONT,13353,2023
87141473,Houdemont,HOUDEMONT,14750,2024
87141481,Ludres,LUDRES,15639,2015
87141481,Ludres,LUDRES,15686,2016
87141481,Ludres,LUDRES,16244,2017
87141481,Ludres,LUDRES,17438,2018
87141481,Ludres,LUDRES,22919,2019
87141481,Ludres,LUDRES,14306,2020
87141481,Ludres,LUDRES,16503,2021
87141481,Ludres,LUDRES,21795,2022
87141481,Ludres,LUDRES,24159,2023
87141481,Ludres,LUDRES,30115,2024
87141499,Messein,MESSEIN,14539,2015
87141499,Messein,MESSEIN,13975,2016
87141499,Messein,MESSEIN,13950,2017
87141499,Messein,MESSEIN,15265,2018
87141499,Messein,MESSEIN,14096,2019
87141499,Messein,MESSEIN,13747,2020
87141499,Messein,MESSEIN,11766,2021
87141499,Messein,MESSEIN,12242,2022
87141499,Messein,MESSEIN,13524,2023
87141499,Messein,MESSEIN,12677,2024
87141507,Neuves Maisons,NEUVES-MAISONS,23481,2015
87141507,Neuves Maisons,NEUVES-MAISONS,16825,2016
87141507,Neuves Maisons,NEUVES-MAISONS,17214,2017
87141507,Neuves Maisons,NEUVES-MAISONS,20336,2018
87141507,Neuves Maisons,NEUVES-MAISONS,26275,2019
87141507,Neuves Maisons,NEUVES-MAISONS,13677,2020
87141507,Neuves Maisons,NEUVES-MAISONS,21389,2021
87141507,Neuves Maisons,NEUVES-MAISONS,34792,2022
87141507,Neuves Maisons,NEUVES-MAISONS,46245,2023
87141507,Neuves Maisons,NEUVES-MAISONS,48404,2024
87141523,Pont Saint-Vincent,PONT-SAINT-VINCENT,36445,2015
87141523,Pont Saint-Vincent,PONT-SAINT-VINCENT,33702,2016
87141523,Pont Saint-Vincent,PONT-SAINT-VINCENT,32818,2017
87141523,Pont Saint-Vincent,PONT-SAINT-VINCENT,33019,2018
87141523,Pont Saint-Vincent,PONT-SAINT-VINCENT,35726,2019
87141523,Pont Saint-Vincent,PONT-SAINT-VINCENT,27541,2020
87141523,Pont Saint-Vincent,PONT-SAINT-VINCENT,31182,2021
87141523,Pont Saint-Vincent,PONT-SAINT-VINCENT,48496,2022
87141523,Pont Saint-Vincent,PONT-SAINT-VINCENT,63942,2023
87141523,Pont Saint-Vincent,PONT-SAINT-VINCENT,59383,2024
87141531,Bainville,BAINVILLE-SUR-MADON,3102,2015
87141531,Bainville,BAINVILLE-SUR-MADON,2676,2016
87141531,Bainville,BAINVILLE-SUR-MADON,563,2017
87141531,Bainville,BAINVILLE-SUR-MADON,7,2018
87141531,Bainville,BAINVILLE-SUR-MADON,60,2019
87141531,Bainville,BAINVILLE-SUR-MADON,2,2020
87141531,Bainville,BAINVILLE-SUR-MADON,6,2021
87141531,Bainville,BAINVILLE-SUR-MADON,84,2022
87141531,Bainville,BAINVILLE-SUR-MADON,7,2023
87141531,Bainville,BAINVILLE-SUR-MADON,4,2024
87141549,Xeuilley,XEUILLEY,4643,2015
87141549,Xeuilley,XEUILLEY,4546,2016
87141549,Xeuilley,XEUILLEY,3770,2017
87141549,Xeuilley,XEUILLEY,1418,2018
87141549,Xeuilley,XEUILLEY,1154,2019
87141549,Xeuilley,XEUILLEY,270,2020
87141549,Xeuilley,XEUILLEY,0,2021
87141549,Xeuilley,XEUILLEY,0,2022
87141549,Xeuilley,XEUILLEY,2,2023
87141549,Xeuilley,XEUILLEY,0,2024
87141556,Pierreville,PIERREVILLE,1906,2015
87141556,Pierreville,PIERREVILLE,1000,2016
87141556,Pierreville,PIERREVILLE,270,2017
87141556,Pierreville,PIERREVILLE,0,2018
87141556,Pierreville,PIERREVILLE,0,2019
87141556,Pierreville,PIERREVILLE,181,2020
87141556,Pierreville,PIERREVILLE,268,2021
87141556,Pierreville,PIERREVILLE,0,2022
87141556,Pierreville,PIERREVILLE,0,2023
87141556,Pierreville,PIERREVILLE,0,2024
87141564,Pulligny Autrey,AUTREY,907,2015
87141564,Pulligny Autrey,AUTREY,1190,2016
87141564,Pulligny Autrey,AUTREY,1349,2017
87141564,Pulligny Autrey,AUTREY,1053,2018
87141564,Pulligny Autrey,AUTREY,952,2019
87141564,Pulligny Autrey,AUTREY,452,2020
87141564,Pulligny Autrey,AUTREY,268,2021
87141564,Pulligny Autrey,AUTREY,0,2022
87141564,Pulligny Autrey,AUTREY,0,2023
87141564,Pulligny Autrey,AUTREY,0,2024
87141572,Ceintrey,CEINTREY,4802,2015
87141572,Ceintrey,CEINTREY,3394,2016
87141572,Ceintrey,CEINTREY,3022,2017
87141572,Ceintrey,CEINTREY,3344,2018
87141572,Ceintrey,CEINTREY,669,2019
87141572,Ceintrey,CEINTREY,1425,2020
87141572,Ceintrey,CEINTREY,2490,2021
87141572,Ceintrey,CEINTREY,2568,2022
87141572,Ceintrey,CEINTREY,4320,2023
87141572,Ceintrey,CEINTREY,5693,2024
87141598,Tantonville,TANTONVILLE,391,2015
87141598,Tantonville,TANTONVILLE,397,2016
87141598,Tantonville,TANTONVILLE,425,2017
87141598,Tantonville,TANTONVILLE,150,2018
87141598,Tantonville,TANTONVILLE,9,2019
87141598,Tantonville,TANTONVILLE,2,2020
87141598,Tantonville,TANTONVILLE,6,2021
87141598,Tantonville,TANTONVILLE,200,2022
87141598,Tantonville,TANTONVILLE,890,2023
87141598,Tantonville,TANTONVILLE,1587,2024
87141606,Vézelise,VEZELISE,20218,2015
87141606,Vézelise,VEZELISE,16887,2016
87141606,Vézelise,VEZELISE,10559,2017
87141606,Vézelise,VEZELISE,6844,2018
87141606,Vézelise,VEZELISE,4113,2019
87141606,Vézelise,VEZELISE,3218,2020
87141606,Vézelise,VEZELISE,2646,2021
87141606,Vézelise,VEZELISE,6608,2022
87141606,Vézelise,VEZELISE,16410,2023
87141606,Vézelise,VEZELISE,18118,2024
87141622,Praye sous Vaudemont,PRAYE,2548,2015
87141622,Praye sous Vaudemont,PRAYE,2578,2016
87141622,Praye sous Vaudemont,PRAYE,1918,2017
87141622,Praye sous Vaudemont,PRAYE,850,2018
87141622,Praye sous Vaudemont,PRAYE,841,2019
87141622,Praye sous Vaudemont,PRAYE,863,2020
87141622,Praye sous Vaudemont,PRAYE,95,2021
87141622,Praye sous Vaudemont,PRAYE,153,2022
87141622,Praye sous Vaudemont,PRAYE,1094,2023
87141622,Praye sous Vaudemont,PRAYE,1728,2024
87141648,Diarville,HOUSSEVILLE,2125,2015
87141648,Diarville,HOUSSEVILLE,1284,2016
87141648,Diarville,HOUSSEVILLE,1745,2017
87141648,Diarville,HOUSSEVILLE,2234,2018
87141648,Diarville,HOUSSEVILLE,1911,2019
87141648,Diarville,HOUSSEVILLE,1373,2020
87141648,Diarville,HOUSSEVILLE,586,2021
87141648,Diarville,HOUSSEVILLE,844,2022
87141648,Diarville,HOUSSEVILLE,2507,2023
87141648,Diarville,HOUSSEVILLE,2148,2024
87141788,Pompey,POMPEY,60930,2015
87141788,Pompey,POMPEY,53234,2016
87141788,Pompey,POMPEY,56376,2017
87141788,Pompey,POMPEY,68591,2018
87141788,Pompey,POMPEY,77858,2019
87141788,Pompey,POMPEY,48312,2020
87141788,Pompey,POMPEY,60106,2021
87141788,Pompey,POMPEY,83327,2022
87141788,Pompey,POMPEY,88779,2023
87141788,Pompey,POMPEY,88762,2024
87141796,Marbache,MARBACHE,16503,2015
87141796,Marbache,MARBACHE,14137,2016
87141796,Marbache,MARBACHE,15930,2017
87141796,Marbache,MARBACHE,17978,2018
87141796,Marbache,MARBACHE,19855,2019
87141796,Marbache,MARBACHE,15271,2020
87141796,Marbache,MARBACHE,19328,2021
87141796,Marbache,MARBACHE,24767,2022
87141796,Marbache,MARBACHE,26885,2023
87141796,Marbache,MARBACHE,29652,2024
87141804,Belleville (Lorraine),BELLEVILLE,28800,2015
87141804,Belleville (Lorraine),BELLEVILLE,28504,2016
87141804,Belleville (Lorraine),BELLEVILLE,28306,2017
87141804,Belleville (Lorraine),BELLEVILLE,23040,2018
87141804,Belleville (Lorraine),BELLEVILLE,25006,2019
87141804,Belleville (Lorraine),BELLEVILLE,17494,2020
87141804,Belleville (Lorraine),BELLEVILLE,20628,2021
87141804,Belleville (Lorraine),BELLEVILLE,26977,2022
87141804,Belleville (Lorraine),BELLEVILLE,31805,2023
87141804,Belleville (Lorraine),BELLEVILLE,26949,2024
87141812,Dieulouard,DIEULOUARD,114246,2015
87141812,Dieulouard,DIEULOUARD,107485,2016
87141812,Dieulouard,DIEULOUARD,111942,2017
87141812,Dieulouard,DIEULOUARD,109715,2018
87141812,Dieulouard,DIEULOUARD,121260,2019
87141812,Dieulouard,DIEULOUARD,75096,2020
87141812,Dieulouard,DIEULOUARD,84166,2021
87141812,Dieulouard,DIEULOUARD,113680,2022
87141812,Dieulouard,DIEULOUARD,129235,2023
87141812,Dieulouard,DIEULOUARD,133395,2024
87141820,Pont à Mousson,PONT-A-MOUSSON,979424,2015
87141820,Pont à Mousson,PONT-A-MOUSSON,937395,2016
87141820,Pont à Mousson,PONT-A-MOUSSON,971710,2017
87141820,Pont à Mousson,PONT-A-MOUSSON,983306,2018
87141820,Pont à Mousson,PONT-A-MOUSSON,1040302,2019
87141820,Pont à Mousson,PONT-A-MOUSSON,714474,2020
87141820,Pont à Mousson,PONT-A-MOUSSON,820553,2021
87141820,Pont à Mousson,PONT-A-MOUSSON,1067490,2022
87141820,Pont à Mousson,PONT-A-MOUSSON,1188177,2023
87141820,Pont à Mousson,PONT-A-MOUSSON,1207366,2024
87142000,Chaumont,CHAUMONT,420282,2015
87142000,Chaumont,CHAUMONT,393953,2016
87142000,Chaumont,CHAUMONT,391954,2017
87142000,Chaumont,CHAUMONT,337021,2018
87142000,Chaumont,CHAUMONT,343328,2019
87142000,Chaumont,CHAUMONT,217313,2020
87142000,Chaumont,CHAUMONT,258099,2021
87142000,Chaumont,CHAUMONT,352144,2022
87142000,Chaumont,CHAUMONT,417780,2023
87142000,Chaumont,CHAUMONT,457290,2024
87142091,Langres,LANGRES,90181,2015
87142091,Langres,LANGRES,85182,2016
87142091,Langres,LANGRES,83598,2017
87142091,Langres,LANGRES,76980,2018
87142091,Langres,LANGRES,81529,2019
87142091,Langres,LANGRES,46127,2020
87142091,Langres,LANGRES,52971,2021
87142091,Langres,LANGRES,74633,2022
87142091,Langres,LANGRES,86126,2023
87142091,Langres,LANGRES,98261,2024
87142109,Lorraine TGV,LOUVIGNY,647339,2015
87142109,Lorraine TGV,LOUVIGNY,616699,2016
87142109,Lorraine TGV,LOUVIGNY,683277,2017
87142109,Lorraine TGV,LOUVIGNY,583523,2018
87142109,Lorraine TGV,LOUVIGNY,601834,2019
87142109,Lorraine TGV,LOUVIGNY,258584,2020
87142109,Lorraine TGV,LOUVIGNY,390064,2021
87142109,Lorraine TGV,LOUVIGNY,458149,2022
87142109,Lorraine TGV,LOUVIGNY,493670,2023
87142109,Lorraine TGV,LOUVIGNY,448666,2024
87142125,Culmont-Chalindrey,CULMONT,100673,2015
87142125,Culmont-Chalindrey,CULMONT,76315,2016
87142125,Culmont-Chalindrey,CULMONT,78547,2017
87142125,Culmont-Chalindrey,CULMONT,64635,2018
87142125,Culmont-Chalindrey,CULMONT,60945,2019
87142125,Culmont-Chalindrey,CULMONT,35598,2020
87142125,Culmont-Chalindrey,CULMONT,49367,2021
87142125,Culmont-Chalindrey,CULMONT,73190,2022
87142125,Culmont-Chalindrey,CULMONT,82318,2023
87142125,Culmont-Chalindrey,CULMONT,112123,2024
87142224,Bologne,BOLOGNE,3077,2015
87142224,Bologne,BOLOGNE,5014,2016
87142224,Bologne,BOLOGNE,2661,2017
87142224,Bologne,BOLOGNE,2216,2018
87142224,Bologne,BOLOGNE,3479,2019
87142224,Bologne,BOLOGNE,1999,2020
87142224,Bologne,BOLOGNE,2577,2021
87142224,Bologne,BOLOGNE,3117,2022
87142224,Bologne,BOLOGNE,4643,2023
87142224,Bologne,BOLOGNE,6694,2024
87142232,Vignory,VIGNORY,4292,2015
87142232,Vignory,VIGNORY,4669,2016
87142232,Vignory,VIGNORY,4116,2017
87142232,Vignory,VIGNORY,2904,2018
87142232,Vignory,VIGNORY,4056,2019
87142232,Vignory,VIGNORY,3497,2020
87142232,Vignory,VIGNORY,3397,2021
87142232,Vignory,VIGNORY,2471,2022
87142232,Vignory,VIGNORY,2009,2023
87142232,Vignory,VIGNORY,1900,2024
87142240,Froncles,FRONCLES,33672,2015
87142240,Froncles,FRONCLES,32376,2016
87142240,Froncles,FRONCLES,34600,2017
87142240,Froncles,FRONCLES,33271,2018
87142240,Froncles,FRONCLES,36457,2019
87142240,Froncles,FRONCLES,37461,2020
87142240,Froncles,FRONCLES,44133,2021
87142240,Froncles,FRONCLES,46809,2022
87142240,Froncles,FRONCLES,51324,2023
87142240,Froncles,FRONCLES,54688,2024
87142265,Gudmont,GUDMONT-VILLIERS,1642,2015
87142265,Gudmont,GUDMONT-VILLIERS,1915,2016
87142265,Gudmont,GUDMONT-VILLIERS,2071,2017
87142265,Gudmont,GUDMONT-VILLIERS,2697,2018
87142265,Gudmont,GUDMONT-VILLIERS,3576,2019
87142265,Gudmont,GUDMONT-VILLIERS,1808,2020
87142265,Gudmont,GUDMONT-VILLIERS,1222,2021
87142265,Gudmont,GUDMONT-VILLIERS,1469,2022
87142265,Gudmont,GUDMONT-VILLIERS,462,2023
87142265,Gudmont,GUDMONT-VILLIERS,2,2024
87142273,Donjeux,DONJEUX,5536,2015
87142273,Donjeux,DONJEUX,5965,2016
87142273,Donjeux,DONJEUX,6276,2017
87142273,Donjeux,DONJEUX,4064,2018
87142273,Donjeux,DONJEUX,3588,2019
87142273,Donjeux,DONJEUX,3815,2020
87142273,Donjeux,DONJEUX,3560,2021
87142273,Donjeux,DONJEUX,5355,2022
87142273,Donjeux,DONJEUX,7209,2023
87142273,Donjeux,DONJEUX,8156,2024
87142406,Merrey,MERREY,251,2015
87142406,Merrey,MERREY,172,2016
87142406,Merrey,MERREY,75,2017
87142406,Merrey,MERREY,4,2018
87142406,Merrey,MERREY,1,2019
87142406,Merrey,MERREY,0,2020
87142406,Merrey,MERREY,0,2021
87142406,Merrey,MERREY,0,2022
87142406,Merrey,MERREY,0,2023
87142406,Merrey,MERREY,0,2024
87142497,Damblain,DAMBLAIN,579,2015
87142497,Damblain,DAMBLAIN,581,2016
87142497,Damblain,DAMBLAIN,601,2017
87142497,Damblain,DAMBLAIN,406,2018
87142497,Damblain,DAMBLAIN,261,2019
87142497,Damblain,DAMBLAIN,41,2020
87142497,Damblain,DAMBLAIN,186,2021
87142497,Damblain,DAMBLAIN,270,2022
87142497,Damblain,DAMBLAIN,8,2023
87142497,Damblain,DAMBLAIN,3,2024
87143024,Vraincourt,VRAINCOURT,7554,2015
87143024,Vraincourt,VRAINCOURT,8549,2016
87143024,Vraincourt,VRAINCOURT,6653,2017
87143024,Vraincourt,VRAINCOURT,4557,2018
87143024,Vraincourt,VRAINCOURT,3326,2019
87143024,Vraincourt,VRAINCOURT,1555,2020
87143024,Vraincourt,VRAINCOURT,1190,2021
87143024,Vraincourt,VRAINCOURT,1332,2022
87143024,Vraincourt,VRAINCOURT,1503,2023
87143024,Vraincourt,VRAINCOURT,1636,2024
87144006,Epinal,EPINAL,1143705,2015
87144006,Epinal,EPINAL,1081484,2016
87144006,Epinal,EPINAL,1105348,2017
87144006,Epinal,EPINAL,1013669,2018
87144006,Epinal,EPINAL,1117071,2019
87144006,Epinal,EPINAL,809109,2020
87144006,Epinal,EPINAL,1015500,2021
87144006,Epinal,EPINAL,1377994,2022
87144006,Epinal,EPINAL,1497345,2023
87144006,Epinal,EPINAL,1389102,2024
87144014,Saint-Dié des Vosges,SAINT-DIE-DES-VOSGES,405652,2015
87144014,Saint-Dié des Vosges,SAINT-DIE-DES-VOSGES,383617,2016
87144014,Saint-Dié des Vosges,SAINT-DIE-DES-VOSGES,377920,2017
87144014,Saint-Dié des Vosges,SAINT-DIE-DES-VOSGES,330696,2018
87144014,Saint-Dié des Vosges,SAINT-DIE-DES-VOSGES,363148,2019
87144014,Saint-Dié des Vosges,SAINT-DIE-DES-VOSGES,247485,2020
87144014,Saint-Dié des Vosges,SAINT-DIE-DES-VOSGES,330108,2021
87144014,Saint-Dié des Vosges,SAINT-DIE-DES-VOSGES,471486,2022
87144014,Saint-Dié des Vosges,SAINT-DIE-DES-VOSGES,514458,2023
87144014,Saint-Dié des Vosges,SAINT-DIE-DES-VOSGES,539785,2024
87144030,Docelles-Cheniménil,CHENIMENIL,5535,2015
87144030,Docelles-Cheniménil,CHENIMENIL,5733,2016
87144030,Docelles-Cheniménil,CHENIMENIL,5496,2017
87144030,Docelles-Cheniménil,CHENIMENIL,4021,2018
87144030,Docelles-Cheniménil,CHENIMENIL,5720,2019
87144030,Docelles-Cheniménil,CHENIMENIL,5168,2020
87144030,Docelles-Cheniménil,CHENIMENIL,6953,2021
87144030,Docelles-Cheniménil,CHENIMENIL,10443,2022
87144030,Docelles-Cheniménil,CHENIMENIL,8708,2023
87144030,Docelles-Cheniménil,CHENIMENIL,7080,2024
87144048,Lepanges,LEPANGES-SUR-VOLOGNE,5395,2015
87144048,Lepanges,LEPANGES-SUR-VOLOGNE,4202,2016
87144048,Lepanges,LEPANGES-SUR-VOLOGNE,4271,2017
87144048,Lepanges,LEPANGES-SUR-VOLOGNE,3741,2018
87144048,Lepanges,LEPANGES-SUR-VOLOGNE,1703,2019
87144048,Lepanges,LEPANGES-SUR-VOLOGNE,570,2020
87144048,Lepanges,LEPANGES-SUR-VOLOGNE,1429,2021
87144048,Lepanges,LEPANGES-SUR-VOLOGNE,1992,2022
87144048,Lepanges,LEPANGES-SUR-VOLOGNE,858,2023
87144048,Lepanges,LEPANGES-SUR-VOLOGNE,1280,2024
87144055,Charmes Vosges,CHARMES,288612,2015
87144055,Charmes Vosges,CHARMES,280450,2016
87144055,Charmes Vosges,CHARMES,284407,2017
87144055,Charmes Vosges,CHARMES,276459,2018
87144055,Charmes Vosges,CHARMES,313168,2019
87144055,Charmes Vosges,CHARMES,239565,2020
87144055,Charmes Vosges,CHARMES,288610,2021
87144055,Charmes Vosges,CHARMES,360594,2022
87144055,Charmes Vosges,CHARMES,340567,2023
87144055,Charmes Vosges,CHARMES,290535,2024
87144063,Vincey,PORTIEUX,26350,2015
87144063,Vincey,PORTIEUX,21937,2016
87144063,Vincey,PORTIEUX,19685,2017
87144063,Vincey,PORTIEUX,17225,2018
87144063,Vincey,PORTIEUX,17932,2019
87144063,Vincey,PORTIEUX,16652,2020
87144063,Vincey,PORTIEUX,29570,2021
87144063,Vincey,PORTIEUX,55978,2022
87144063,Vincey,PORTIEUX,82335,2023
87144063,Vincey,PORTIEUX,63028,2024
87144071,Chatel Nomexy,NOMEXY,118293,2015
87144071,Chatel Nomexy,NOMEXY,112266,2016
87144071,Chatel Nomexy,NOMEXY,115421,2017
87144071,Chatel Nomexy,NOMEXY,108573,2018
87144071,Chatel Nomexy,NOMEXY,126310,2019
87144071,Chatel Nomexy,NOMEXY,105365,2020
87144071,Chatel Nomexy,NOMEXY,129652,2021
87144071,Chatel Nomexy,NOMEXY,162461,2022
87144071,Chatel Nomexy,NOMEXY,158207,2023
87144071,Chatel Nomexy,NOMEXY,137486,2024
87144089,Igney,IGNEY,11153,2015
87144089,Igney,IGNEY,11250,2016
87144089,Igney,IGNEY,8477,2017
87144089,Igney,IGNEY,9033,2018
87144089,Igney,IGNEY,14274,2019
87144089,Igney,IGNEY,12451,2020
87144089,Igney,IGNEY,15286,2021
87144089,Igney,IGNEY,18840,2022
87144089,Igney,IGNEY,18946,2023
87144089,Igney,IGNEY,13450,2024
87144097,Thaon,THAON-LES-VOSGES,269935,2015
87144097,Thaon,THAON-LES-VOSGES,241675,2016
87144097,Thaon,THAON-LES-VOSGES,243687,2017
87144097,Thaon,THAON-LES-VOSGES,217211,2018
87144097,Thaon,THAON-LES-VOSGES,256138,2019
87144097,Thaon,THAON-LES-VOSGES,206600,2020
87144097,Thaon,THAON-LES-VOSGES,264671,2021
87144097,Thaon,THAON-LES-VOSGES,339375,2022
87144097,Thaon,THAON-LES-VOSGES,356634,2023
87144097,Thaon,THAON-LES-VOSGES,303768,2024
87144121,Xertigny,XERTIGNY,1919,2015
87144121,Xertigny,XERTIGNY,1350,2016
87144121,Xertigny,XERTIGNY,978,2017
87144121,Xertigny,XERTIGNY,1036,2018
87144121,Xertigny,XERTIGNY,1185,2019
87144121,Xertigny,XERTIGNY,871,2020
87144121,Xertigny,XERTIGNY,916,2021
87144121,Xertigny,XERTIGNY,3304,2022
87144121,Xertigny,XERTIGNY,5185,2023
87144121,Xertigny,XERTIGNY,2618,2024
87144147,Bains les Bains,LE CLERJUS,4001,2015
87144147,Bains les Bains,LE CLERJUS,3918,2016
87144147,Bains les Bains,LE CLERJUS,3047,2017
87144147,Bains les Bains,LE CLERJUS,2384,2018
87144147,Bains les Bains,LE CLERJUS,2801,2019
87144147,Bains les Bains,LE CLERJUS,1965,2020
87144147,Bains les Bains,LE CLERJUS,1788,2021
87144147,Bains les Bains,LE CLERJUS,3181,2022
87144147,Bains les Bains,LE CLERJUS,5336,2023
87144147,Bains les Bains,LE CLERJUS,5355,2024
87144154,Bruyeres,BRUYERES,62840,2015
87144154,Bruyeres,BRUYERES,64305,2016
87144154,Bruyeres,BRUYERES,68352,2017
87144154,Bruyeres,BRUYERES,68676,2018
87144154,Bruyeres,BRUYERES,50987,2019
87144154,Bruyeres,BRUYERES,42714,2020
87144154,Bruyeres,BRUYERES,58855,2021
87144154,Bruyeres,BRUYERES,114217,2022
87144154,Bruyeres,BRUYERES,134444,2023
87144154,Bruyeres,BRUYERES,127688,2024
87144162,Laveline devant Bruyeres,LAVELINE-DEVANT-BRUYERES,10706,2015
87144162,Laveline devant Bruyeres,LAVELINE-DEVANT-BRUYERES,13068,2016
87144162,Laveline devant Bruyeres,LAVELINE-DEVANT-BRUYERES,14006,2017
87144162,Laveline devant Bruyeres,LAVELINE-DEVANT-BRUYERES,11298,2018
87144162,Laveline devant Bruyeres,LAVELINE-DEVANT-BRUYERES,5376,2019
87144162,Laveline devant Bruyeres,LAVELINE-DEVANT-BRUYERES,3175,2020
87144162,Laveline devant Bruyeres,LAVELINE-DEVANT-BRUYERES,3270,2021
87144162,Laveline devant Bruyeres,LAVELINE-DEVANT-BRUYERES,4885,2022
87144162,Laveline devant Bruyeres,LAVELINE-DEVANT-BRUYERES,4957,2023
87144162,Laveline devant Bruyeres,LAVELINE-DEVANT-BRUYERES,2963,2024
87144188,Biffontaine,BIFFONTAINE,3041,2015
87144188,Biffontaine,BIFFONTAINE,3142,2016
87144188,Biffontaine,BIFFONTAINE,2871,2017
87144188,Biffontaine,BIFFONTAINE,1579,2018
87144188,Biffontaine,BIFFONTAINE,1175,2019
87144188,Biffontaine,BIFFONTAINE,806,2020
87144188,Biffontaine,BIFFONTAINE,45,2021
87144188,Biffontaine,BIFFONTAINE,174,2022
87144188,Biffontaine,BIFFONTAINE,53,2023
87144188,Biffontaine,BIFFONTAINE,0,2024
87144196,Corcieux Vanemont,LA HOUSSIERE,5660,2015
87144196,Corcieux Vanemont,LA HOUSSIERE,3239,2016
87144196,Corcieux Vanemont,LA HOUSSIERE,2809,2017
87144196,Corcieux Vanemont,LA HOUSSIERE,3373,2018
87144196,Corcieux Vanemont,LA HOUSSIERE,973,2019
87144196,Corcieux Vanemont,LA HOUSSIERE,260,2020
87144196,Corcieux Vanemont,LA HOUSSIERE,1361,2021
87144196,Corcieux Vanemont,LA HOUSSIERE,2735,2022
87144196,Corcieux Vanemont,LA HOUSSIERE,1190,2023
87144196,Corcieux Vanemont,LA HOUSSIERE,417,2024
87144212,Mirecourt,MIRECOURT,153531,2015
87144212,Mirecourt,MIRECOURT,151786,2016
87144212,Mirecourt,MIRECOURT,136908,2017
87144212,Mirecourt,MIRECOURT,119366,2018
87144212,Mirecourt,MIRECOURT,119770,2019
87144212,Mirecourt,MIRECOURT,94684,2020
87144212,Mirecourt,MIRECOURT,88494,2021
87144212,Mirecourt,MIRECOURT,91594,2022
87144212,Mirecourt,MIRECOURT,116549,2023
87144212,Mirecourt,MIRECOURT,104425,2024
87144220,Hymont Mattaincourt,HYMONT,1537,2015
87144220,Hymont Mattaincourt,HYMONT,1496,2016
87144220,Hymont Mattaincourt,HYMONT,695,2017
87144220,Hymont Mattaincourt,HYMONT,928,2018
87144220,Hymont Mattaincourt,HYMONT,1058,2019
87144220,Hymont Mattaincourt,HYMONT,761,2020
87144220,Hymont Mattaincourt,HYMONT,354,2021
87144220,Hymont Mattaincourt,HYMONT,0,2022
87144220,Hymont Mattaincourt,HYMONT,0,2023
87144220,Hymont Mattaincourt,HYMONT,0,2024
87144279,Vittel,VITTEL,66226,2015
87144279,Vittel,VITTEL,68356,2016
87144279,Vittel,VITTEL,59880,2017
87144279,Vittel,VITTEL,53873,2018
87144279,Vittel,VITTEL,53800,2019
87144279,Vittel,VITTEL,42037,2020
87144279,Vittel,VITTEL,56699,2021
87144279,Vittel,VITTEL,75092,2022
87144279,Vittel,VITTEL,80786,2023
87144279,Vittel,VITTEL,74630,2024
87144287,Contrexéville,CONTREXEVILLE,43759,2015
87144287,Contrexéville,CONTREXEVILLE,37162,2016
87144287,Contrexéville,CONTREXEVILLE,30915,2017
87144287,Contrexéville,CONTREXEVILLE,26665,2018
87144287,Contrexéville,CONTREXEVILLE,25390,2019
87144287,Contrexéville,CONTREXEVILLE,18447,2020
87144287,Contrexéville,CONTREXEVILLE,24991,2021
87144287,Contrexéville,CONTREXEVILLE,33195,2022
87144287,Contrexéville,CONTREXEVILLE,40125,2023
